usage_id,user_id,api_id,usage_date,total_requests,successful_requests,failed_requests,success_rate,error_rate
4065,3971,146,2026-02-10,2169,2087,82,96.21945597049331,3.780544029506685
4066,4243,118,2026-01-21,7929468,7798725,130743,98.35117564003033,1.6488243599696726
4067,4320,199,2026-04-16,96,92,4,95.83333333333334,4.166666666666666
4068,4011,136,2026-02-02,0,0,0,0.0,0.0
4069,1598,67,2026-04-25,1182,1147,35,97.0389170896785,2.961082910321489
4070,3693,189,2026-04-10,3354,3237,117,96.51162790697676,3.488372093023256
4072,647,82,2026-02-20,2164,2116,48,97.78188539741221,2.2181146025878005
4073,3953,212,2026-03-19,2867,2798,69,97.5933031042902,2.406696895709801
4074,1661,35,2026-01-07,4093,3935,158,96.1397507940386,3.8602492059613978
4075,2548,153,2026-01-09,501,203,298,40.5189620758483,59.48103792415169
4076,686,231,2026-03-28,0,0,0,0.0,0.0
4078,2702,181,2026-02-15,4299,4207,92,97.85996743428704,2.140032565712956
4079,4171,151,2026-04-04,1160,1119,41,96.4655172413793,3.53448275862069
4080,3635,128,2026-03-14,834,812,22,97.3621103117506,2.6378896882494005
4081,700,139,2026-02-15,0,0,0,0.0,0.0
4082,1563,233,2026-04-21,8594696,8473194,121502,98.58631416399137,1.4136858360086266
4083,1969,144,2026-02-22,52,50,2,96.15384615384616,3.8461538461538463
4084,3538,111,2026-02-23,4261,4218,43,98.99084721896268,1.009152781037315
4085,4300,194,2026-01-27,871,847,24,97.24454649827784,2.755453501722158
4086,2437,20,2026-04-20,842,822,20,97.62470308788599,2.375296912114014
4087,4521,235,2026-04-20,3257,3193,64,98.03500153515505,1.9649984648449494
4088,2351,40,2026-02-02,2737,2682,55,97.9905005480453,2.009499451954695
4089,2099,246,2026-02-14,963,514,449,53.374870197300105,46.625129802699895
4090,3907,236,2026-04-11,90,89,1,98.88888888888889,1.1111111111111112
4091,269,226,2026-02-04,94,76,18,80.85106382978722,19.148936170212767
4092,2665,63,2026-01-12,78,77,1,98.71794871794873,1.282051282051282
4093,1799,58,2026-04-12,2529,2437,92,96.36219849742982,3.6378015025701855
4094,1362,181,2026-04-11,323,323,0,100.0,0.0
4095,2594,201,2026-02-04,1,0,1,0.0,100.0
4096,2723,230,2026-02-25,197,196,1,99.49238578680203,0.5076142131979695
4097,3586,40,2026-03-24,1919,1852,67,96.50859822824388,3.491401771756123
4098,4468,52,2026-02-15,15564690,15277118,287572,98.15240778968293,1.8475922103170703
4100,408,225,2026-01-06,3767,3603,164,95.64640297318822,4.353597026811787
4102,1111,11,2026-03-20,1449,1448,1,99.93098688750862,0.06901311249137336
4103,3790,89,2026-01-16,3407,3352,55,98.38567654828296,1.614323451717053
4104,2793,164,2026-04-10,132,126,6,95.45454545454545,4.545454545454546
4105,2119,63,2026-01-07,2587,2476,111,95.70931580981832,4.290684190181677
4106,2093,32,2026-01-11,1538,1104,434,71.78153446033811,28.218465539661896
4107,2156,90,2026-04-04,3279,3233,46,98.59713327233914,1.4028667276608722
4108,4737,23,2026-04-30,472,466,6,98.72881355932203,1.2711864406779663
4110,2491,206,2026-04-14,3671,3510,161,95.61427403977117,4.385725960228821
4111,355,210,2026-01-25,1802,1790,12,99.33407325194229,0.6659267480577136
4112,648,85,2026-04-10,0,0,0,0.0,0.0
4113,3495,107,2026-01-18,1895,1868,27,98.57519788918205,1.424802110817942
4114,3976,130,2026-02-09,928,892,36,96.12068965517241,3.8793103448275863
4115,4455,131,2026-01-18,5289568,5056527,233041,95.59432830809624,4.405671691903762
4116,2021,249,2026-03-23,362,341,21,94.1988950276243,5.801104972375691
4117,1059,45,2026-03-30,4275,4103,172,95.9766081871345,4.023391812865497
4118,906,65,2026-02-20,1520,1486,34,97.76315789473684,2.236842105263158
4120,1060,127,2026-03-26,4584,4475,109,97.62216404886563,2.3778359511343803
4121,890,59,2026-02-26,508,344,164,67.71653543307087,32.28346456692913
4122,1158,195,2026-01-20,1489,1432,57,96.1719274680994,3.8280725319006046
4123,1809,90,2026-01-21,1089,1063,26,97.61248852157944,2.3875114784205693
4124,2659,217,2026-04-22,4623,4418,205,95.56565001081549,4.434349989184512
4125,2610,47,2026-04-27,3621,3579,42,98.84009942004971,1.15990057995029
4126,4344,109,2026-03-19,3071,2970,101,96.71116900032563,3.2888309996743734
4127,1353,189,2026-03-18,180,172,8,95.55555555555556,4.444444444444445
4128,3733,50,2026-02-15,4789,4708,81,98.30862392983921,1.6913760701607852
4129,3767,59,2026-02-28,71,71,0,100.0,0.0
4130,4975,32,2026-02-17,146,142,4,97.26027397260275,2.73972602739726
4131,4590,1,2026-03-06,1653,1607,46,97.21718088324259,2.782819116757411
4132,1640,25,2026-03-31,4714,4497,217,95.39669070852779,4.60330929147221
4133,1445,1,2026-04-26,24649650,24226479,423171,98.28325757160852,1.716742428391478
4134,2649,170,2026-02-12,3116,3109,7,99.77535301668806,0.2246469833119384
4135,4340,190,2026-03-06,2538,2440,98,96.13869188337274,3.8613081166272654
4136,4269,134,2026-02-18,1970,1965,5,99.74619289340102,0.25380710659898476
4137,1283,63,2026-03-29,429,414,15,96.5034965034965,3.4965034965034967
4138,510,104,2026-01-05,2770,2638,132,95.2346570397112,4.765342960288808
4139,3586,121,2026-01-18,2115,2107,8,99.62174940898345,0.37825059101654845
4140,1924,137,2026-04-02,1012,874,138,86.36363636363636,13.636363636363635
4141,1799,153,2026-02-11,2732,2625,107,96.08345534407027,3.916544655929722
4142,2818,61,2026-02-09,1675,1675,0,100.0,0.0
4144,2901,48,2026-02-22,0,0,0,0.0,0.0
4145,761,231,2026-04-10,1840,1782,58,96.84782608695653,3.152173913043478
4146,2778,169,2026-02-12,2346,2268,78,96.67519181585678,3.324808184143223
4147,4363,34,2026-04-01,4625,4609,16,99.65405405405406,0.34594594594594597
4148,4465,157,2026-02-22,6,0,6,0.0,100.0
4149,4836,65,2026-03-10,1663,1235,428,74.26337943475646,25.736620565243534
4150,3566,77,2026-01-23,2094,2017,77,96.32282712511939,3.677172874880611
4151,2150,193,2026-03-16,3391,3295,96,97.16897670303746,2.831023296962548
4152,4679,96,2026-01-16,2355,2265,90,96.17834394904459,3.821656050955414
4153,3522,173,2026-04-03,3307,3268,39,98.82068339885092,1.1793166011490779
4154,9611,9168,2026-01-20,0,0,0,0.0,0.0
4155,4730,193,2026-01-20,688,491,197,71.36627906976744,28.63372093023256
4156,347,186,2026-03-28,2014,1997,17,99.15590863952333,0.8440913604766633
4157,506,189,2026-03-02,549,543,6,98.90710382513662,1.092896174863388
4158,9968,9604,2026-03-18,0,0,0,0.0,0.0
4159,2557,248,2026-03-12,2050,1991,59,97.1219512195122,2.878048780487805
4160,1032,198,2026-03-20,2592,2471,121,95.3317901234568,4.66820987654321
4161,1751,6,2026-04-28,3282,3175,107,96.73979280926265,3.2602071907373555
4162,2195,64,2026-01-30,4958,4728,230,95.3610326744655,4.63896732553449
4163,4932,108,2026-04-07,4198,4043,155,96.30776560266794,3.692234397332063
4164,4611,155,2026-03-05,132,130,2,98.48484848484848,1.5151515151515151
4165,3486,180,2026-03-21,2818,2753,65,97.69339957416608,2.3066004258339246
4166,3723,71,2026-02-04,6,0,6,0.0,100.0
4167,726,100,2026-02-25,4254,4066,188,95.58062999529854,4.419370004701458
4168,2677,24,2026-02-14,11666498,11270992,395506,96.6098995602622,3.3901004397377856
4169,3768,13,2026-01-13,3103,2975,128,95.87495971640348,4.12504028359652
4170,3680,42,2026-03-24,1073,1023,50,95.34016775396086,4.659832246039143
4171,3797,107,2026-01-30,124,124,0,100.0,0.0
4172,1726,175,2026-02-25,3861,3735,126,96.73659673659674,3.263403263403263
4173,1389,78,2026-02-14,263,259,4,98.47908745247148,1.520912547528517
4174,1072,156,2026-01-18,1583,1517,66,95.83070120025269,4.169298799747315
4175,3765,71,2026-02-21,857,530,327,61.84364060676779,38.1563593932322
4176,396,81,2026-03-25,1056,1027,29,97.25378787878788,2.746212121212121
4177,652,109,2026-02-04,795,783,12,98.49056603773585,1.509433962264151
4178,4946,199,2026-01-01,4456,4424,32,99.2818671454219,0.718132854578097
4179,2518,128,2026-03-15,2593,2590,3,99.8843038951022,0.11569610489780179
4180,1425,56,2026-04-02,3450,3393,57,98.34782608695653,1.652173913043478
4181,1928,185,2026-02-02,1779,1743,36,97.97639123102867,2.0236087689713322
4182,2052,137,2026-02-27,2518,2516,2,99.92057188244638,0.07942811755361398
4183,3300,198,2026-03-19,1398,1346,52,96.28040057224607,3.719599427753934
4184,4557,219,2026-01-29,2308,2270,38,98.35355285961872,1.6464471403812824
4185,1280,132,2026-04-10,4694,4562,132,97.18789944610141,2.812100553898594
4186,3142,236,2026-02-04,82,82,0,100.0,0.0
4187,393,94,2026-02-14,1877,1838,39,97.92221630261055,2.0777836973894512
4188,3046,169,2026-05-01,2328,2278,50,97.85223367697594,2.147766323024055
4189,3727,57,2026-03-22,1373,1357,16,98.83466860888565,1.1653313911143481
4190,645,89,2026-03-14,3917,3865,52,98.67245340822058,1.327546591779423
4191,3353,23,2026-01-10,2952,2855,97,96.71409214092141,3.2859078590785904
4192,2449,34,2026-03-30,2537,2504,33,98.69925108395744,1.30074891604257
4193,4555,192,2026-03-10,4504,4465,39,99.13410301953819,0.8658969804618117
4194,938,116,2026-01-16,801,776,25,96.8789013732834,3.1210986267166043
4195,1760,231,2026-02-27,401,401,0,100.0,0.0
4196,3564,200,2026-02-28,18937994,18828485,109509,99.421749737591,0.5782502624089965
4197,2134,167,2026-01-22,0,0,0,0.0,0.0
4198,3219,99,2026-01-05,338,85,253,25.14792899408284,74.85207100591717
4199,9862,9086,2026-03-10,0,0,0,0.0,0.0
4200,1967,77,2026-01-12,0,0,0,0.0,0.0
4201,3791,173,2026-04-10,2635,2632,3,99.88614800759014,0.11385199240986717
4202,2213,4,2026-02-01,2944,2911,33,98.87907608695652,1.1209239130434783
4203,3936,105,2026-03-18,1355,1305,50,96.30996309963099,3.6900369003690034
4204,2476,48,2026-02-24,1410,1362,48,96.59574468085106,3.404255319148936
4205,3396,249,2026-02-11,876,868,8,99.08675799086758,0.91324200913242
4206,2892,1,2026-04-27,159,158,1,99.37106918238993,0.628930817610063
4207,4109,180,2026-04-06,1176,1162,14,98.80952380952381,1.1904761904761905
4208,4314,197,2026-02-04,2713,2701,12,99.55768521931441,0.44231478068558794
4209,4666,238,2026-02-09,4043,3982,61,98.49121939154092,1.5087806084590651
4210,1141,151,2026-01-01,1788,1725,63,96.47651006711409,3.523489932885906
4211,424,125,2026-02-05,1674,1188,486,70.96774193548387,29.03225806451613
4213,4627,25,2026-04-04,2080,2011,69,96.6826923076923,3.3173076923076925
4214,2645,248,2026-02-10,2,0,2,0.0,100.0
4215,4229,103,2026-03-08,2312,2228,84,96.36678200692042,3.633217993079585
4217,3267,96,2026-04-26,4392,4305,87,98.01912568306011,1.9808743169398908
4218,2904,222,2026-02-27,4838,4637,201,95.8453906572964,4.154609342703597
4219,1076,227,2026-01-02,4772,4637,135,97.1709974853311,2.8290025146689017
4220,2996,86,2026-03-23,3783,3756,27,99.2862807295797,0.7137192704203014
4221,4642,60,2026-04-09,1074,1047,27,97.48603351955308,2.5139664804469275
4222,3872,65,2026-02-24,646,644,2,99.69040247678018,0.30959752321981426
4223,1934,60,2026-01-06,419,181,238,43.198090692124104,56.801909307875896
4224,2906,247,2026-03-09,2806,2706,100,96.43620812544548,3.5637918745545263
4225,9397,9691,2026-02-25,67,53,14,79.1044776119403,20.8955223880597
4227,22,176,2026-03-21,12517236,12192985,324251,97.40956390052884,2.5904360994711615
4228,465,143,2026-02-04,0,0,0,0.0,0.0
4229,1220,239,2026-01-28,4180,4033,147,96.48325358851675,3.5167464114832536
4230,2635,25,2026-05-01,0,0,0,0.0,0.0
4231,1571,112,2026-02-09,1721,1706,15,99.12841371295758,0.8715862870424171
4232,127,173,2026-04-01,774,544,230,70.28423772609818,29.71576227390181
4233,2058,149,2026-02-08,939,534,405,56.86900958466453,43.13099041533546
4234,4491,21,2026-04-03,301,166,135,55.14950166112956,44.85049833887043
4235,4571,107,2026-03-04,2019,1957,62,96.92917285785042,3.0708271421495787
4238,1038,124,2026-03-11,4496,4407,89,98.02046263345196,1.9795373665480427
4239,4913,92,2026-03-13,1467,1455,12,99.18200408997954,0.81799591002045
4240,2281,182,2026-04-12,4871,4694,177,96.36624923013754,3.633750769862451
4241,105,92,2026-01-26,787,753,34,95.67979669631512,4.320203303684879
4242,882,236,2026-01-26,2870,2809,61,97.87456445993031,2.1254355400696863
4243,4904,112,2026-01-22,7,0,7,0.0,100.0
4244,4802,116,2026-02-28,2540,2494,46,98.18897637795276,1.811023622047244
4245,2666,233,2026-02-03,864,855,9,98.95833333333334,1.0416666666666665
4246,4355,84,2026-03-06,4063,4054,9,99.7784888013783,0.22151119862170812
4247,3266,113,2026-03-26,4592,4546,46,98.99825783972126,1.0017421602787455
4248,4955,176,2026-03-16,4398,4202,196,95.54342883128695,4.456571168713051
4249,4561,53,2026-04-02,2706,2667,39,98.55875831485588,1.441241685144124
4250,3825,183,2026-02-03,3,1,2,33.33333333333333,66.66666666666666
4251,140,214,2026-03-26,4974,4803,171,96.562123039807,3.4378769601930035
4252,3361,69,2026-04-17,4061,3919,142,96.50332430435853,3.4966756956414677
4253,3640,59,2026-01-31,11449681,11162864,286817,97.49497824437205,2.5050217556279515
4254,1364,89,2026-03-07,4320,4255,65,98.49537037037037,1.5046296296296295
4256,3750,32,2026-03-01,1806,1801,5,99.72314507198227,0.2768549280177187
4257,2627,115,2026-03-15,2318,2281,37,98.40379637618636,1.5962036238136326
4258,4848,187,2026-01-15,0,0,0,0.0,0.0
4259,1711,52,2026-01-17,990,963,27,97.27272727272728,2.727272727272727
4260,3215,43,2026-03-18,1187,1160,27,97.72535804549284,2.274641954507161
4261,3538,36,2026-04-14,1660,1633,27,98.37349397590361,1.6265060240963853
4262,4123,210,2026-04-29,3439,3433,6,99.82553067752254,0.17446932247746438
4263,2501,73,2026-04-04,4289,4281,8,99.81347633480998,0.18652366519002098
4264,221,148,2026-03-18,3815,3754,61,98.4010484927916,1.598951507208388
4265,2277,40,2026-01-12,10,0,10,0.0,100.0
4266,563,198,2026-03-29,1277,927,350,72.5920125293657,27.4079874706343
4267,1636,162,2026-04-03,2690,2567,123,95.4275092936803,4.5724907063197024
4268,3285,196,2026-04-11,1045,1019,26,97.51196172248804,2.488038277511962
4269,2013,124,2026-03-29,4103,4016,87,97.87960029246892,2.120399707531075
4270,2136,54,2026-01-07,213,108,105,50.70422535211267,49.29577464788733
4271,100,202,2026-02-19,54,54,0,100.0,0.0
4272,3842,35,2026-02-05,3483,3465,18,99.48320413436691,0.516795865633075
4273,4127,242,2026-02-19,3076,2972,104,96.61898569570872,3.3810143042912877
4274,1304,127,2026-01-04,2013,1955,58,97.11872826626924,2.8812717337307503
4275,1933,104,2026-01-04,0,0,0,0.0,0.0
4276,4993,79,2026-02-04,0,0,0,0.0,0.0
4277,3685,206,2026-03-11,18520251,18171074,349177,98.11462058478581,1.885379415214189
4278,1417,23,2026-01-25,213,210,3,98.59154929577466,1.4084507042253522
4279,4973,112,2026-01-16,3831,3754,77,97.99008091882015,2.0099190811798486
4280,9701,9570,2026-01-23,65,45,20,69.23076923076923,30.76923076923077
4282,1438,111,2026-01-15,1206,1078,128,89.38640132669984,10.613598673300165
4284,3704,155,2026-01-13,53,53,0,100.0,0.0
4285,245,19,2026-04-19,0,0,0,0.0,0.0
4286,2169,232,2026-02-13,8,0,8,0.0,100.0
4288,3634,140,2026-02-04,11,0,11,0.0,100.0
4289,3258,209,2026-04-04,1,0,1,0.0,100.0
4290,1046,33,2026-04-17,4468,4330,138,96.911369740376,3.088630259623993
4291,1952,55,2026-04-21,4311,4128,183,95.75504523312458,4.244954766875435
4292,2085,242,2026-03-17,930,683,247,73.44086021505376,26.559139784946233
4293,2154,102,2026-04-12,1516,1510,6,99.6042216358839,0.395778364116095
4294,2859,61,2026-01-02,832,378,454,45.43269230769231,54.567307692307686
4295,2542,174,2026-02-19,4285,4117,168,96.07934655775962,3.920653442240373
4296,3554,63,2026-03-03,13976643,13625180,351463,97.4853546735078,2.5146453264922055
4297,822,99,2026-02-03,1083,1041,42,96.1218836565097,3.8781163434903045
4298,1148,120,2026-02-23,3010,2979,31,98.9700996677741,1.0299003322259137
4299,3675,234,2026-01-30,906,874,32,96.46799116997794,3.532008830022075
4300,1332,75,2026-04-16,4117,4102,15,99.63565703181929,0.3643429681807141
4301,167,19,2026-04-17,3525,3518,7,99.80141843971631,0.19858156028368795
4302,2041,246,2026-04-12,1409,1383,26,98.15471965933286,1.8452803406671399
4303,2697,158,2026-02-16,690,587,103,85.07246376811595,14.927536231884059
4304,2641,38,2026-01-01,21694189,21241277,452912,97.91228886223864,2.0877111377613606
4305,1401,215,2026-01-09,4774,4556,218,95.4335986594051,4.566401340594889
4306,1344,133,2026-02-22,0,0,0,0.0,0.0
4307,784,166,2026-04-18,3619,3510,109,96.988118264714,3.0118817352859906
4308,368,120,2026-04-28,988,942,46,95.34412955465586,4.65587044534413
4309,2354,11,2026-03-27,4591,4401,190,95.8614680897408,4.138531910259203
4310,2879,65,2026-02-04,0,0,0,0.0,0.0
4311,2492,242,2026-04-29,3448,3297,151,95.62064965197216,4.379350348027843
4312,2103,189,2026-03-22,416,413,3,99.27884615384616,0.7211538461538461
4313,1754,187,2026-03-01,4937,4910,27,99.45310917561272,0.5468908243872798
4314,2568,128,2026-01-26,1818,1737,81,95.54455445544554,4.455445544554455
4315,3691,131,2026-01-06,1395,1366,29,97.92114695340501,2.078853046594982
4316,1358,139,2026-02-12,3702,3634,68,98.16315505132361,1.8368449486763911
4317,942,31,2026-04-09,654,649,5,99.2354740061162,0.764525993883792
4318,4274,31,2026-02-04,21503423,21017447,485976,97.74000632364438,2.25999367635562
4319,1272,101,2026-04-24,19214853,18826059,388794,97.97659654226864,2.0234034577313706
4320,2977,211,2026-03-24,0,0,0,0.0,0.0
4321,3391,194,2026-04-02,0,0,0,0.0,0.0
4322,2030,154,2026-04-19,4645,4441,204,95.60818083961249,4.391819160387513
4323,2762,1,2026-02-25,0,0,0,0.0,0.0
4324,343,175,2026-03-21,7552780,7449148,103632,98.62789595354293,1.3721040464570662
4325,633,137,2026-04-11,19718919,19599768,119151,99.39575288077404,0.6042471192259576
4326,2093,66,2026-03-16,4002,3948,54,98.65067466266866,1.3493253373313343
4327,2757,41,2026-01-12,223,220,3,98.65470852017937,1.345291479820628
4328,1238,234,2026-04-10,2773,2648,125,95.49224666426254,4.507753335737468
4329,4319,237,2026-03-07,0,0,0,0.0,0.0
4330,3626,202,2026-03-01,4465,4464,1,99.97760358342666,0.022396416573348267
4331,3533,77,2026-02-07,0,0,0,0.0,0.0
4332,1272,122,2026-03-09,870,853,17,98.04597701149426,1.9540229885057472
4333,2535,70,2026-04-16,4393,4391,2,99.95447302526748,0.04552697473252903
4334,2624,14,2026-02-01,1829,1825,4,99.78130125751777,0.2186987424822307
4335,1535,244,2026-02-21,2908,2770,138,95.2544704264099,4.745529573590096
4336,985,118,2026-02-04,31,31,0,100.0,0.0
4337,4013,54,2026-02-18,1940,1921,19,99.02061855670104,0.979381443298969
4338,4383,122,2026-01-10,373,78,295,20.91152815013405,79.08847184986595
4339,675,140,2026-03-08,2437,2331,106,95.65038982355355,4.3496101764464505
4340,2077,232,2026-02-22,7,0,7,0.0,100.0
4341,1740,83,2026-01-02,19090380,18603102,487278,97.44752068843052,2.552479311569492
4342,4122,83,2026-04-20,1811,1774,37,97.95692987299834,2.043070127001657
4343,2575,114,2026-01-06,1397,1358,39,97.2083035075161,2.791696492483894
4344,3810,53,2026-03-13,2737,2707,30,98.9039093898429,1.0960906101571064
4345,2333,234,2026-02-11,3352,3345,7,99.791169451074,0.20883054892601433
4346,4647,72,2026-04-24,4484,4337,147,96.72167707404104,3.2783229259589652
4347,3763,229,2026-04-28,4250,4221,29,99.31764705882354,0.6823529411764706
4348,4210,131,2026-03-10,685,260,425,37.95620437956204,62.04379562043796
4349,9998,9778,2026-02-02,48,48,0,100.0,0.0
4350,1513,111,2026-03-10,3057,2907,150,95.09322865554465,4.906771344455349
4351,1322,47,2026-04-07,2063,2050,13,99.36984973339797,0.6301502666020359
4352,2727,161,2026-04-19,2557,2450,107,95.81540868204928,4.184591317950724
4353,2142,158,2026-01-21,1516,1452,64,95.77836411609498,4.221635883905013
4354,2736,116,2026-02-04,0,0,0,0.0,0.0
4355,3790,11,2026-03-06,1027,1008,19,98.14995131450827,1.8500486854917235
4357,923,13,2026-03-16,3005,2951,54,98.20299500831948,1.7970049916805324
4358,4435,64,2026-02-15,3314,3187,127,96.16777308388654,3.8322269161134583
4359,607,70,2026-01-29,1769,1703,66,96.26907857546637,3.730921424533635
4360,4354,41,2026-04-13,3876,3772,104,97.31682146542828,2.683178534571723
4361,4575,103,2026-01-24,4963,4920,43,99.13358855530929,0.8664114446907113
4362,4558,221,2026-03-18,152,146,6,96.05263157894737,3.9473684210526314
4363,3799,67,2026-03-19,3397,3286,111,96.73241095083898,3.2675890491610247
4364,2737,103,2026-03-24,2225,2177,48,97.84269662921349,2.157303370786517
4365,1174,223,2026-03-12,1242,1230,12,99.03381642512076,0.966183574879227
4366,2214,101,2026-04-19,2660,2627,33,98.7593984962406,1.2406015037593985
4367,210,62,2026-04-03,1522,1228,294,80.6833114323259,19.316688567674113
4368,2423,82,2026-02-01,4691,4624,67,98.57173310594756,1.4282668940524408
4369,2337,164,2026-02-06,1946,1902,44,97.73895169578623,2.2610483042137717
4370,4669,107,2026-04-25,3224,3213,11,99.65880893300249,0.3411910669975186
4371,2449,36,2026-04-10,2843,2732,111,96.09567358424201,3.904326415758002
4372,2455,165,2026-01-30,3438,3397,41,98.80744618964515,1.1925538103548576
4373,4590,173,2026-03-09,1300,1261,39,97.0,3.0
4374,2319,135,2026-02-04,0,0,0,0.0,0.0
4375,2125,237,2026-02-14,1867,1851,16,99.14301017675416,0.8569898232458489
4376,2063,162,2026-01-28,1991,1951,40,97.99095931692617,2.0090406830738323
4377,4079,42,2026-02-12,882,735,147,83.33333333333334,16.666666666666664
4378,94,233,2026-03-27,1496,1452,44,97.05882352941177,2.941176470588235
4379,2719,97,2026-03-11,15750202,15473483,276719,98.24307650149503,1.7569234985049715
4380,2029,20,2026-02-23,4744,4693,51,98.92495784148399,1.0750421585160204
4381,2778,40,2026-03-23,3067,2950,117,96.18519726116726,3.8148027388327357
4382,3173,223,2026-02-21,2159,2081,78,96.38721630384437,3.6127836961556277
4383,2581,240,2026-01-14,530,528,2,99.62264150943396,0.37735849056603776
4384,2757,74,2026-02-01,1256,1214,42,96.656050955414,3.343949044585987
4385,4333,39,2026-03-05,3889,3779,110,97.17150938544613,2.82849061455387
4386,1842,70,2026-04-01,10,0,10,0.0,100.0
4387,4116,158,2026-03-11,5,0,5,0.0,100.0
4388,3523,93,2026-01-09,4019,3893,126,96.86489176412043,3.1351082358795717
4389,1304,162,2026-01-28,1808,1759,49,97.28982300884957,2.7101769911504423
4390,563,218,2026-03-18,3090,3035,55,98.2200647249191,1.779935275080906
4391,303,12,2026-01-19,19619655,19366850,252805,98.71147071648303,1.2885292835169628
4392,949,140,2026-01-10,0,0,0,0.0,0.0
4393,4272,242,2026-01-18,1389,1352,37,97.33621310295176,2.663786897048236
4394,3696,18,2026-03-05,4919,4893,26,99.47143728400081,0.5285627159991868
4396,4026,45,2026-04-17,1175,1166,9,99.23404255319149,0.7659574468085106
4397,9405,9251,2026-03-23,22,22,0,100.0,0.0
4398,4662,173,2026-03-20,0,0,0,0.0,0.0
4399,3462,161,2026-03-17,0,0,0,0.0,0.0
4400,3699,50,2026-10-01,0,0,0,0.0,0.0
4401,2282,204,2026-04-18,4148,3959,189,95.44358727097396,4.556412729026037
4402,2010,197,2026-02-11,3614,3603,11,99.6956281128943,0.3043718871057
4403,1756,102,2026-01-21,3373,3317,56,98.33975689297361,1.6602431070263861
4404,2747,13,2026-02-06,2912,2842,70,97.59615384615384,2.403846153846154
4405,1947,137,2026-02-04,5,1,4,20.0,80.0
4406,4680,151,2026-04-07,896,892,4,99.55357142857143,0.4464285714285714
4408,3550,177,2026-04-30,4565,4535,30,99.34282584884994,0.6571741511500547
4409,2236,229,2026-04-02,6,0,6,0.0,100.0
4410,2589,187,2026-02-04,8,0,8,0.0,100.0
4411,2676,244,2026-01-04,4874,4775,99,97.96881411571604,2.0311858842839556
4412,1611,85,2026-02-28,627,175,452,27.91068580542265,72.08931419457734
4413,4970,7,2026-02-05,647,380,267,58.73261205564142,41.26738794435858
4414,825,231,2026-02-04,0,0,0,0.0,0.0
4415,3110,60,2026-04-20,581,559,22,96.21342512908778,3.7865748709122204
4416,932,220,2026-02-21,4005,3836,169,95.78027465667915,4.219725343320849
4417,1052,235,2026-01-24,0,0,0,0.0,0.0
4418,971,146,2026-02-16,565,539,26,95.39823008849557,4.601769911504425
4419,3055,70,2026-01-06,3988,3879,109,97.26680040120361,2.7331995987963893
4420,3462,74,2026-04-03,423,142,281,33.56973995271868,66.43026004728132
4421,3096,19,2026-03-11,3128,3125,3,99.90409207161125,0.0959079283887468
4422,4634,116,2026-03-07,703,352,351,50.07112375533428,49.92887624466572
4423,1283,123,2026-01-28,1653,1617,36,97.82214156079854,2.1778584392014517
4425,909,206,2026-01-14,441,241,200,54.6485260770975,45.3514739229025
4426,3386,12,2026-04-07,1373,1366,7,99.49016751638747,0.5098324836125273
4427,2313,48,2026-01-02,2742,2618,124,95.47775346462436,4.522246535375638
4428,811,250,2026-03-11,1334,1294,40,97.0014992503748,2.998500749625187
4429,4313,213,2026-01-10,364,354,10,97.25274725274726,2.7472527472527473
4430,3096,7,2026-03-21,717,712,5,99.30264993026499,0.697350069735007
4431,4676,6,2026-01-01,3172,3118,54,98.29760403530895,1.7023959646910467
4432,2061,130,2026-02-04,10,0,10,0.0,100.0
4433,1315,40,2026-03-19,488,480,8,98.36065573770492,1.639344262295082
4434,4174,8,2026-04-24,1879,1878,1,99.94678020223523,0.05321979776476849
4435,1144,161,2026-04-07,155,116,39,74.83870967741936,25.161290322580644
4436,2318,59,2026-03-18,14,14,0,100.0,0.0
4437,4790,135,2026-03-04,2426,2359,67,97.23825226710635,2.761747732893652
4438,334,62,2026-01-02,111,107,4,96.3963963963964,3.6036036036036037
4439,2319,20,2026-03-16,2301,2197,104,95.48022598870057,4.519774011299435
4440,519,103,2026-02-04,12,0,12,0.0,100.0
4441,3506,164,2026-03-05,479,426,53,88.93528183716074,11.064718162839249
4442,3345,230,2026-02-04,1952,1877,75,96.1577868852459,3.8422131147540983
4443,1760,111,2026-01-02,2361,2294,67,97.16221939855994,2.8377806014400675
4444,2176,1,2026-01-19,3619,3507,112,96.90522243713733,3.0947775628626695
4445,2828,74,2026-02-04,16,0,16,0.0,100.0
4446,2388,228,2026-02-01,1802,1715,87,95.17203107658158,4.827968923418425
4447,3493,203,2026-01-05,2375,2343,32,98.65263157894736,1.3473684210526315
4448,491,95,2026-04-15,1492,1458,34,97.72117962466488,2.278820375335121
4449,3030,60,2026-01-30,3645,3477,168,95.39094650205762,4.609053497942387
4450,3255,93,2026-03-02,2704,2578,126,95.34023668639054,4.659763313609468
4451,2464,239,2026-02-04,20,20,0,100.0,0.0
4452,2887,11,2026-03-25,1253,1238,15,98.80287310454908,1.1971268954509178
4453,1283,136,2026-02-18,600,468,132,78.0,22.0
4455,691,54,2026-03-06,3969,3790,179,95.49004787100024,4.509952128999748
4456,4557,107,2026-04-18,3715,3648,67,98.19650067294751,1.80349932705249
4457,2141,106,2026-01-15,2647,2607,40,98.48885530789573,1.511144692104269
4458,2789,17,2026-03-25,1333,1104,229,82.82070517629407,17.179294823705927
