user_id,username,company_name,subscription_type,country,signup_date
3613,grace_h_3613,Tyrell Corp,Premium,Germany,2023-02-27 00:00:00.000000
3614,emma.v_3614,Globex,Premium,France,2023-11-15 00:00:00.000000
3615,bob.smith_3615,Wayne Enterprises,Premium,France,2025-08-19 00:00:00.000000
3616,grace_h_3616,Stark Industries,Enterprise,Brazil,2023-08-03 00:00:00.000000
3617,iris_p_3617,Globex,Premium,Japan,2024-06-30 00:00:00.000000
3618,iris_p_3618,Initech,Premium,United States,2023-05-14 00:00:00.000000
3619,charlie_k_3619,Vehement Capital,Premium,Australia,2023-12-29 07:11:03.040791
3620,frank_g_3620,Hooli,Basic,Canada,2024-02-29 00:00:00.000000
3621,charlie_k_3621,Initech,Premium,Germany,2024-05-06 00:00:00.000000
3622,emma.v_3622,Stark Industries,Premium,Australia,2025-08-17 00:00:00.000000
3623,emma.v_3623,Globex,Basic,France,2022-03-01 00:00:00.000000
3624,frank_g_3624,Stark Industries,Free,Germany,2023-10-16 00:00:00.000000
3625,iris_p_3625,Globex,Enterprise,Brazil,2024-03-21 00:00:00.000000
3626,jack_r_3626,Initech,Free,India,2023-06-27 00:00:00.000000
3627,charlie_k_3627,Hooli,Enterprise,Australia,2023-10-19 00:00:00.000000
3628,bob.smith_3628,Globex,Enterprise,Japan,2024-07-06 00:00:00.000000
3629,frank_g_3629,Wayne Enterprises,Basic,Canada,2022-12-27 00:00:00.000000
3630,emma.v_3630,Tyrell Corp,Enterprise,Canada,2022-05-11 00:00:00.000000
3631,alice_w_3631,Acme Corp,Premium,Canada,2024-07-30 00:00:00.000000
3632,frank_g_3632,Stark Industries,Enterprise,Japan,2022-07-07 00:00:00.000000
3633,emma.v_3633,Wayne Enterprises,Basic,France,2025-05-07 00:00:00.000000
3634,emma.v_3634,Stark Industries,Basic,United States,2022-12-30 00:00:00.000000
3635,grace_h_3635,Globex,Free,India,2022-01-18 00:00:00.000000
3636,jack_r_3636,Acme Corp,Basic,France,2024-11-05 00:00:00.000000
3637,grace_h_3637,Umbrella Corp,Premium,United States,2022-10-17 00:00:00.000000
3638,jack_r_3638,Tyrell Corp,Free,United States,2024-10-26 00:00:00.000000
3639,charlie_k_3639,Cyberdyne Systems,Free,Canada,2025-09-16 00:00:00.000000
3640,grace_h_3640,Initech,Premium,Singapore,2025-07-23 00:00:00.000000
3641,bob.smith_3641,Hooli,Free,Germany,2023-11-30 00:00:00.000000
3642,bob.smith_3642,Acme Corp,Basic,Brazil,2022-04-27 00:00:00.000000
3643,david.l_3643,Initech,Enterprise,France,2023-09-05 00:00:00.000000
3644,frank_g_3644,Umbrella Corp,Premium,United States,2025-11-28 00:00:00.000000
3645,alice_w_3645,Vehement Capital,Basic,Germany,2024-02-22 00:00:00.000000
3646,henry.m_3646,Wayne Enterprises,Premium,India,2022-10-17 00:00:00.000000
3647,david.l_3647,Stark Industries,Free,United States,2023-09-03 00:00:00.000000
3648,bob.smith_3648,Stark Industries,Basic,United Kingdom,2023-10-13 00:00:00.000000
3649,grace_h_3649,Tyrell Corp,Enterprise,Australia,2024-07-26 00:00:00.000000
3650,müller_a_3650,Cyberdyne Systems,Free,France,2023-09-03 00:00:00.000000
3651,alice_w_3651,Vehement Capital,Premium,Singapore,2024-01-18 00:00:00.000000
3652,david.l_3652,Hooli,Basic,Germany,2023-04-26 00:00:00.000000
3653,frank_g_3653,Vehement Capital,Free,Canada,2022-01-17 00:00:00.000000
3654,alice_w_3654,Cyberdyne Systems,Enterprise,India,2024-01-18 00:00:00.000000
3655,frank_g_3655,Unknowm,Enterprise,United States,2023-06-03 00:00:00.000000
3656,emma.v_3656,Vehement Capital,Basic,Australia,2023-10-19 00:00:00.000000
3657,jack_r_3657,Umbrella Corp,Free,Canada,2024-08-01 00:00:00.000000
3658,grace_h_3658,Cyberdyne Systems,Free,Germany,2022-03-05 00:00:00.000000
3659,bob.smith_3659,Globex,Premium,France,2022-07-11 00:00:00.000000
3660,bob.smith_3660,Cyberdyne Systems,Free,Brazil,2025-10-08 00:00:00.000000
3661,david.l_3661,Umbrella Corp,Premium,Japan,2022-09-03 00:00:00.000000
3662,bob.smith_3662,Acme Corp,Premium,Canada,2022-10-06 00:00:00.000000
3663,grace_h_3663,Hooli,Enterprise,United Kingdom,2024-05-17 00:00:00.000000
3664,jack_r_3664,Umbrella Corp,Enterprise,India,2023-05-25 00:00:00.000000
3665,iris_p_3665,Umbrella Corp,Free,Japan,2023-10-16 00:00:00.000000
3666,iris_p_3666,Stark Industries,Basic,Brazil,2023-03-01 00:00:00.000000
3667,alice_w_3667,Wayne Enterprises,Free,United States,2025-07-22 00:00:00.000000
3668,cléo.b_3668,Vehement Capital,Free,Canada,2025-09-24 00:00:00.000000
3669,alice_w_3669,Vehement Capital,Free,Japan,2025-09-22 00:00:00.000000
3670,frank_g_3670,Globex,Basic,Brazil,2024-02-27 00:00:00.000000
3671,jack_r_3671,Cyberdyne Systems,Premium,Japan,2025-07-14 00:00:00.000000
3672,bob.smith_3672,Umbrella Corp,Enterprise,Germany,2025-01-16 00:00:00.000000
3673,frank_g_3673,Globex,Enterprise,Singapore,2023-12-29 07:11:03.040791
3674,iris_p_3674,Initech,Enterprise,India,2023-11-03 00:00:00.000000
3675,bob.smith_3675,Initech,Premium,Singapore,2023-12-28 00:00:00.000000
3676,emma.v_3676,Vehement Capital,Premium,France,2023-12-18 00:00:00.000000
3677,alice_w_3677,Initech,Premium,Singapore,2022-09-23 00:00:00.000000
3678,bob.smith_3678,Acme Corp,Enterprise,United States,2023-09-30 00:00:00.000000
3679,alice_w_3679,Stark Industries,Premium,Singapore,2022-01-18 00:00:00.000000
3680,henry.m_3680,Vehement Capital,Free,Japan,2024-10-07 00:00:00.000000
3681,emma.v_3681,Cyberdyne Systems,Premium,United States,2024-07-26 00:00:00.000000
3682,jack_r_3682,Acme Corp,Free,United States,2022-06-08 00:00:00.000000
3683,frank_g_3683,Hooli,Basic,Singapore,2025-02-12 00:00:00.000000
3684,emma.v_3684,Tyrell Corp,Premium,Singapore,2022-12-18 00:00:00.000000
3685,alice_w_3685,Acme Corp,Free,France,2025-12-28 00:00:00.000000
3686,bob.smith_3686,Stark Industries,Basic,Japan,2024-02-03 00:00:00.000000
3687,henry.m_3687,Wayne Enterprises,Basic,Australia,2023-10-21 00:00:00.000000
3688,henry.m_3688,Wayne Enterprises,Free,India,2023-02-26 00:00:00.000000
3689,alice_w_3689,Globex,Enterprise,France,2025-05-18 00:00:00.000000
3690,emma.v_3690,Tyrell Corp,Enterprise,Australia,2022-02-08 00:00:00.000000
3691,david.l_3691,Cyberdyne Systems,Premium,United States,2025-01-12 00:00:00.000000
3692,jack_r_3692,Initech,Basic,Australia,2022-10-15 00:00:00.000000
3693,bob.smith_1265,Acme Corp,Basic,United Kingdom,2022-12-10 00:00:00.000000
3694,renee_s_3694,Acme Corp,Basic,France,2022-10-05 00:00:00.000000
3695,frank_g_3695,Wayne Enterprises,Basic,India,2023-11-26 00:00:00.000000
3696,alice_w_3696,Initech,Free,Brazil,2023-01-04 00:00:00.000000
3697,grace_h_3697,Unknowm,Premium,Unknown,2023-09-13 00:00:00.000000
3698,alice_w_3698,Cyberdyne Systems,Enterprise,Australia,2025-02-10 00:00:00.000000
3699,bob.smith_3699,Hooli,Premium,United States,2025-12-18 00:00:00.000000
3700,bob.smith_3700,Umbrella Corp,Premium,United Kingdom,2025-08-26 00:00:00.000000
3701,iris_p_3701,Acme Corp,Free,United States,2024-12-31 00:00:00.000000
3702,frank_g_3702,Umbrella Corp,Enterprise,Australia,2023-12-29 07:11:03.040791
3703,david.l_3703,Umbrella Corp,Free,Australia,2024-12-27 00:00:00.000000
3704,jack_r_3704,Globex,Enterprise,Germany,2024-07-14 00:00:00.000000
3705,iris_p_46,Globex,Free,United Kingdom,2022-03-06 00:00:00.000000
3706,frank_g_3706,Stark Industries,Enterprise,United States,2023-10-28 00:00:00.000000
3707,david.l_3707,Hooli,Basic,Brazil,2025-01-17 00:00:00.000000
3708,bob.smith_3708,Acme Corp,Enterprise,France,2024-11-22 00:00:00.000000
3709,grace_h_3709,Hooli,Premium,Australia,2024-11-21 00:00:00.000000
3710,charlie_k_3710,Initech,Enterprise,Canada,2024-02-08 00:00:00.000000
3711,grace_h_3711,Hooli,Premium,Brazil,2024-04-24 00:00:00.000000
3712,iris_p_3712,Wayne Enterprises,Basic,India,2024-07-31 00:00:00.000000
3713,grace_h_1458,Umbrella Corp,Free,Australia,2023-06-08 00:00:00.000000
3714,david.l_3714,Hooli,Premium,Canada,2023-12-29 07:11:03.040791
3715,david.l_3715,Vehement Capital,Unknown,United Kingdom,2025-12-22 00:00:00.000000
3716,grace_h_3716,Initech,Enterprise,Brazil,2025-11-03 00:00:00.000000
3717,henry.m_3717,Hooli,Free,Japan,2023-05-19 00:00:00.000000
3718,jack_r_3718,Vehement Capital,Basic,Singapore,2025-05-30 00:00:00.000000
3719,charlie_k_3719,Globex,Free,India,2025-06-06 00:00:00.000000
3720,charlie_k_3720,Vehement Capital,Free,Japan,2023-01-09 00:00:00.000000
3721,henry.m_3721,Tyrell Corp,Corporate,Singapore,2023-08-26 00:00:00.000000
3722,jack_r_3722,Stark Industries,Basic,Japan,2023-03-11 00:00:00.000000
3723,charlie_k_3723,Acme Corp,Premium,France,2024-12-10 00:00:00.000000
3724,bob.smith_3724,Hooli,Free,Brazil,2024-11-12 00:00:00.000000
3725,henry.m_3725,Initech,Basic,United States,2022-01-13 00:00:00.000000
3726,bob.smith_3726,Cyberdyne Systems,Enterprise,Japan,2024-11-20 00:00:00.000000
3727,jack_r_3727,Hooli,Enterprise,United States,2023-05-11 00:00:00.000000
3728,jack_r_3728,Stark Industries,Basic,Germany,2025-03-13 00:00:00.000000
3729,frank_g_3729,Tyrell Corp,Premium,Singapore,2022-10-07 00:00:00.000000
3730,grace_h_3730,Hooli,Premium,Canada,2022-09-10 00:00:00.000000
3731,jack_r_3731,Acme Corp,Premium,Unknown,2023-01-06 00:00:00.000000
3732,grace_h_3732,Cyberdyne Systems,Unknown,Unknown,2025-10-18 00:00:00.000000
3733,alice_w_3733,Vehement Capital,Basic,Australia,2024-05-25 00:00:00.000000
3734,frank_g_3734,Stark Industries,Premium,India,2023-03-31 00:00:00.000000
3735,bob.smith_3735,Stark Industries,Basic,United Kingdom,2024-03-02 00:00:00.000000
3736,henry.m_3736,Umbrella Corp,Premium,India,2025-04-30 00:00:00.000000
3737,henry.m_3737,Vehement Capital,Premium,Japan,2025-12-01 00:00:00.000000
3738,henry.m_3738,Globex,Free,Japan,2023-08-20 00:00:00.000000
3739,iris_p_3739,Acme Corp,Enterprise,France,2022-05-03 00:00:00.000000
3740,henry.m_3740,Vehement Capital,Basic,Australia,2024-03-12 00:00:00.000000
3741,frank_g_3741,Globex,Free,United Kingdom,2022-07-23 00:00:00.000000
3742,frank_g_3742,Hooli,Basic,United States,2023-09-08 00:00:00.000000
3743,emma.v_905,Wayne Enterprises,Free,France,2024-04-26 00:00:00.000000
3744,charlie_k_3744,Wayne Enterprises,Enterprise,Australia,2024-03-04 00:00:00.000000
3745,jack_r_3745,Wayne Enterprises,Free,Japan,2025-12-09 00:00:00.000000
3746,charlie_k_3746,Stark Industries,Premium,Germany,2025-08-22 00:00:00.000000
3747,alice_w_3747,Acme Corp,Basic,Brazil,2022-04-08 00:00:00.000000
3748,david.l_3748,Vehement Capital,Free,India,2025-01-11 00:00:00.000000
3749,grace_h_1996,Tyrell Corp,Premium,Brazil,2024-05-02 00:00:00.000000
3750,frank_g_3750,Acme Corp,Premium,Brazil,2022-05-09 00:00:00.000000
3751,frank_g_3751,Acme Corp,Unknown,Brazil,2024-11-24 00:00:00.000000
3752,emma.v_3752,Umbrella Corp,Free,Singapore,2025-03-18 00:00:00.000000
3753,grace_h_3753,Stark Industries,Enterprise,India,2025-10-06 00:00:00.000000
3754,jack_r_3754,Vehement Capital,Premium,Canada,2024-04-29 00:00:00.000000
3755,charlie_k_3755,Globex,Premium,Singapore,2023-12-29 07:11:03.040791
3756,emma.v_3756,Cyberdyne Systems,Basic,Canada,2025-12-01 00:00:00.000000
3757,alice_w_3757,Wayne Enterprises,Enterprise,Japan,2023-02-09 00:00:00.000000
3758,grace_h_3758,Acme Corp,Free,India,2023-07-23 00:00:00.000000
3759,müller_a_3759,Wayne Enterprises,Free,Australia,2025-01-21 00:00:00.000000
3760,david.l_3760,Unknowm,Enterprise,France,2022-03-23 00:00:00.000000
3761,iris_p_3761,Vehement Capital,Basic,Germany,2025-03-27 00:00:00.000000
3762,henry.m_3762,Wayne Enterprises,Enterprise,Germany,2024-09-06 00:00:00.000000
3763,jack_r_3763,Stark Industries,Free,Canada,2025-11-29 00:00:00.000000
3764,emma.v_3764,Wayne Enterprises,Premium,France,2024-01-15 00:00:00.000000
3765,henry.m_3765,Globex,Enterprise,Canada,2022-04-21 00:00:00.000000
3766,david.l_3766,Hooli,Premium,Brazil,2023-12-04 00:00:00.000000
3767,bob.smith_3767,Acme Corp,Enterprise,Singapore,2023-04-23 00:00:00.000000
3768,grace_h_3768,Hooli,Basic,Australia,2025-04-19 00:00:00.000000
3769,emma.v_3769,Initech,Free,France,2023-08-04 00:00:00.000000
3770,grace_h_3770,Unknowm,Unknown,Japan,2022-09-25 00:00:00.000000
3771,müller_a_3771,Stark Industries,Premium,Brazil,2024-06-15 00:00:00.000000
3772,iris_p_3348,Vehement Capital,Free,Brazil,2022-01-06 00:00:00.000000
3773,charlie_k_3773,Acme Corp,Unknown,Canada,2024-10-04 00:00:00.000000
3774,grace_h_3774,Cyberdyne Systems,Enterprise,Canada,2023-02-12 00:00:00.000000
3775,alice_w_3775,Cyberdyne Systems,Enterprise,India,2025-09-26 00:00:00.000000
3776,iris_p_564,Tyrell Corp,Enterprise,India,2023-10-03 00:00:00.000000
3777,frank_g_3777,Acme Corp,Enterprise,Japan,2023-01-28 00:00:00.000000
3778,frank_g_3778,Wayne Enterprises,Basic,Japan,2022-03-16 00:00:00.000000
3779,bob.smith_3779,Initech,Premium,India,2023-12-29 07:11:03.040791
3780,iris_p_3780,Globex,Premium,Australia,2025-11-30 00:00:00.000000
3781,frank_g_3781,Initech,Enterprise,Germany,2023-09-19 00:00:00.000000
3782,alice_w_3782,Tyrell Corp,Enterprise,Canada,2024-04-14 00:00:00.000000
3783,henry.m_3783,Wayne Enterprises,Enterprise,Singapore,2025-07-27 00:00:00.000000
3784,iris_p_3784,Initech,Premium,Australia,2022-05-17 00:00:00.000000
3785,grace_h_3785,Cyberdyne Systems,Free,Canada,2023-06-21 00:00:00.000000
3786,bob.smith_3786,Wayne Enterprises,Enterprise,Japan,2024-04-12 00:00:00.000000
3787,frank_g_3787,Cyberdyne Systems,Premium,India,2025-08-12 00:00:00.000000
3788,henry.m_3788,Globex,Premium,Brazil,2024-01-12 00:00:00.000000
3789,emma.v_2798,Tyrell Corp,Free,United Kingdom,2022-12-23 00:00:00.000000
3790,bob.smith_3790,Tyrell Corp,Premium,United States,2025-09-16 00:00:00.000000
3791,bob.smith_3791,Wayne Enterprises,Enterprise,India,2022-03-06 00:00:00.000000
3792,david.l_3792,Tyrell Corp,Premium,Australia,2022-05-21 00:00:00.000000
3793,jack_r_3793,Stark Industries,Enterprise,United States,2022-12-31 00:00:00.000000
3794,emma.v_3794,Initech,Free,Brazil,2025-07-06 00:00:00.000000
3795,alice_w_3795,Cyberdyne Systems,Enterprise,Singapore,2022-08-30 00:00:00.000000
3796,grace_h_3796,Cyberdyne Systems,Free,Canada,2023-12-10 00:00:00.000000
3797,iris_p_3797,Tyrell Corp,Enterprise,Australia,2025-01-08 00:00:00.000000
3798,emma.v_3798,Umbrella Corp,Basic,Canada,2025-07-20 00:00:00.000000
3799,henry.m_3799,Acme Corp,Premium,Brazil,2023-07-06 00:00:00.000000
3800,charlie_k_3800,Globex,Unknown,United Kingdom,2025-12-20 00:00:00.000000
3801,charlie_k_3600,Wayne Enterprises,Basic,Singapore,2025-01-02 00:00:00.000000
3802,jack_r_3802,Unknowm,Basic,Singapore,2023-09-18 00:00:00.000000
3803,grace_h_3803,Acme Corp,Basic,Brazil,2024-04-14 00:00:00.000000
3804,frank_g_3804,Unknowm,Free,Canada,2022-11-12 00:00:00.000000
3805,frank_g_3805,Globex,Premium,France,2022-06-02 00:00:00.000000
3806,bob.smith_3806,Tyrell Corp,Basic,Singapore,2023-06-06 00:00:00.000000
3807,jack_r_3807,Cyberdyne Systems,Premium,Australia,2023-06-01 00:00:00.000000
3808,grace_h_3808,Wayne Enterprises,Premium,Australia,2022-10-03 00:00:00.000000
3809,iris_p_3809,Tyrell Corp,Enterprise,Singapore,2024-12-10 00:00:00.000000
3810,iris_p_3810,Stark Industries,Enterprise,India,2025-04-25 00:00:00.000000
3811,jack_r_3811,Vehement Capital,Basic,Singapore,2025-02-10 00:00:00.000000
3812,iris_p_3812,Stark Industries,Free,Brazil,2023-01-26 00:00:00.000000
3813,charlie_k_3813,Wayne Enterprises,Basic,Canada,2022-09-29 00:00:00.000000
3814,emma.v_3814,Umbrella Corp,Premium,Canada,2022-01-29 00:00:00.000000
3815,alice_w_3815,Stark Industries,Enterprise,Australia,2023-11-28 00:00:00.000000
3816,henry.m_3816,Umbrella Corp,Free,Brazil,2023-05-02 00:00:00.000000
3817,grace_h_3817,Tyrell Corp,Free,United States,2023-09-26 00:00:00.000000
3818,grace_h_3818,Tyrell Corp,Free,United States,2023-12-11 00:00:00.000000
3819,david.l_1306,Acme Corp,Basic,Japan,2024-02-21 00:00:00.000000
3820,charlie_k_3820,Vehement Capital,Free,Singapore,2024-01-30 00:00:00.000000
3821,charlie_k_3821,Unknowm,Enterprise,Unknown,2024-10-27 00:00:00.000000
3822,bob.smith_3822,Wayne Enterprises,Gold,Canada,2025-01-25 00:00:00.000000
3823,emma.v_3823,Initech,Premium,India,2024-03-01 00:00:00.000000
3824,bob.smith_3824,Acme Corp,Free,Japan,2024-09-11 00:00:00.000000
3825,alice_w_3825,Umbrella Corp,Enterprise,Singapore,2025-04-11 00:00:00.000000
3826,cléo.b_3826,Stark Industries,Free,Japan,2022-07-23 00:00:00.000000
3827,david.l_3827,Vehement Capital,Enterprise,India,2022-03-27 00:00:00.000000
3828,emma.v_3828,Umbrella Corp,Premium,Canada,2023-11-05 00:00:00.000000
3829,grace_h_3829,Vehement Capital,Free,United States,2022-07-03 00:00:00.000000
3830,grace_h_3830,Hooli,Free,Brazil,2025-02-09 00:00:00.000000
3831,charlie_k_3831,Initech,Premium,Brazil,2024-07-08 00:00:00.000000
3832,bob.smith_3832,Cyberdyne Systems,Enterprise,France,2023-12-29 07:11:03.040791
3833,charlie_k_3833,Cyberdyne Systems,Enterprise,Canada,2024-09-16 00:00:00.000000
3834,emma.v_3834,Globex,Premium,Canada,2024-10-16 00:00:00.000000
3835,charlie_k_3835,Acme Corp,Free,Australia,2022-08-04 00:00:00.000000
3836,emma.v_3836,Acme Corp,Premium,Brazil,2022-08-09 00:00:00.000000
3837,emma.v_3837,Tyrell Corp,Free,United Kingdom,2025-10-11 00:00:00.000000
3838,frank_g_3838,Cyberdyne Systems,Enterprise,United States,2024-06-19 00:00:00.000000
3839,emma.v_3839,Unknowm,Free,Japan,2023-08-14 00:00:00.000000
3840,bob.smith_3840,Unknowm,Unknown,India,2025-09-08 00:00:00.000000
3841,iris_p_3841,Globex,Basic,Germany,2025-12-19 00:00:00.000000
3842,henry.m_3842,Initech,Premium,France,2023-04-01 00:00:00.000000
3843,cléo.b_3843,Acme Corp,Free,India,2023-03-15 00:00:00.000000
3844,david.l_3844,Tyrell Corp,Enterprise,Brazil,2023-08-13 00:00:00.000000
3845,jack_r_3845,Umbrella Corp,Enterprise,United Kingdom,2022-03-19 00:00:00.000000
3846,alice_w_3846,Initech,Basic,Brazil,2022-04-26 00:00:00.000000
3847,henry.m_3847,Stark Industries,Basic,Canada,2022-04-07 00:00:00.000000
3848,iris_p_3848,Tyrell Corp,Free,Singapore,2023-10-27 00:00:00.000000
3849,emma.v_3849,Unknowm,Basic,United Kingdom,2022-03-01 00:00:00.000000
3850,jack_r_3850,Wayne Enterprises,Premium,Germany,2023-12-29 07:11:03.040791
3851,grace_h_3851,Acme Corp,Enterprise,India,2022-05-08 00:00:00.000000
3852,emma.v_3852,Stark Industries,Basic,Japan,2022-06-26 00:00:00.000000
3853,cléo.b_3853,Wayne Enterprises,Premium,Germany,2023-12-01 00:00:00.000000
3854,iris_p_2061,Acme Corp,Premium,India,2024-08-31 00:00:00.000000
3855,bob.smith_3855,Cyberdyne Systems,Free,Canada,2022-02-05 00:00:00.000000
3856,bob.smith_3856,Tyrell Corp,Enterprise,United States,2023-01-06 00:00:00.000000
3857,jack_r_3857,Hooli,Enterprise,India,2022-07-21 00:00:00.000000
3858,frank_g_3858,Hooli,Basic,Japan,2024-12-25 00:00:00.000000
3859,alice_w_3859,Stark Industries,Basic,Singapore,2022-01-11 00:00:00.000000
3860,jack_r_3860,Tyrell Corp,Premium,United Kingdom,2023-06-21 00:00:00.000000
3861,emma.v_3861,Vehement Capital,Premium,Australia,2023-01-02 00:00:00.000000
3862,david.l_3862,Stark Industries,Basic,Canada,2022-04-01 00:00:00.000000
3863,bob.smith_3863,Acme Corp,Free,Brazil,2023-06-14 00:00:00.000000
3864,emma.v_3864,Vehement Capital,Basic,Unknown,2023-10-10 00:00:00.000000
3865,alice_w_3865,Hooli,Premium,India,2023-05-30 00:00:00.000000
3866,iris_p_3866,Cyberdyne Systems,Unknown,Singapore,2024-03-23 00:00:00.000000
3867,grace_h_3867,Cyberdyne Systems,Enterprise,United Kingdom,2025-08-18 00:00:00.000000
3868,jack_r_3868,Cyberdyne Systems,Free,Australia,2022-01-28 00:00:00.000000
3869,bob.smith_3869,Stark Industries,Enterprise,Canada,2025-05-16 00:00:00.000000
3870,josé_m_3870,Stark Industries,Enterprise,Australia,2022-11-12 00:00:00.000000
3871,henry.m_3871,Globex,Unknown,Unknown,2023-03-25 00:00:00.000000
3872,grace_h_3872,Vehement Capital,Basic,Australia,2022-04-17 00:00:00.000000
3873,frank_g_3873,Hooli,Premium,India,2022-09-12 00:00:00.000000
3874,bob.smith_3874,Unknowm,Basic,Unknown,2022-11-15 00:00:00.000000
3875,jack_r_3875,Stark Industries,Free,Australia,2024-07-04 00:00:00.000000
3876,grace_h_3876,Stark Industries,Basic,United States,2025-03-04 00:00:00.000000
3877,jack_r_3877,Acme Corp,Free,Australia,2023-12-09 00:00:00.000000
3878,grace_h_3878,Hooli,Basic,Brazil,2024-07-31 00:00:00.000000
3879,emma.v_3879,Initech,Enterprise,Australia,2025-10-28 00:00:00.000000
3880,frank_g_3880,Stark Industries,Free,United States,2023-04-28 00:00:00.000000
3881,charlie_k_3881,Vehement Capital,Premium,France,2025-12-29 00:00:00.000000
3882,jack_r_3882,Vehement Capital,Enterprise,Japan,2023-10-20 00:00:00.000000
3883,jack_r_3883,Initech,Basic,Brazil,2024-10-20 00:00:00.000000
3884,charlie_k_3884,Umbrella Corp,Free,Brazil,2023-12-29 07:11:03.040791
3885,emma.v_3885,Globex,Enterprise,Germany,2025-11-18 00:00:00.000000
3886,david.l_3886,Vehement Capital,Basic,France,2023-06-16 00:00:00.000000
3887,alice_w_3887,Acme Corp,Premium,Japan,2022-06-11 00:00:00.000000
3888,bob.smith_3888,Wayne Enterprises,Premium,France,2023-03-04 00:00:00.000000
3889,frank_g_3889,Vehement Capital,Free,United Kingdom,2022-12-09 00:00:00.000000
3890,emma.v_3890,Globex,Enterprise,United States,2023-10-23 00:00:00.000000
3891,david.l_3891,Globex,Enterprise,France,2022-11-29 00:00:00.000000
3892,grace_h_3892,Tyrell Corp,Free,United Kingdom,2025-10-04 00:00:00.000000
3893,josé_m_3893,Umbrella Corp,Free,Brazil,2025-06-17 00:00:00.000000
3894,bob.smith_3894,Acme Corp,Enterprise,Singapore,2024-06-16 00:00:00.000000
3895,jack_r_3895,Vehement Capital,Enterprise,United Kingdom,2023-06-28 00:00:00.000000
3896,frank_g_3896,Globex,Premium,Canada,2024-12-19 00:00:00.000000
3897,emma.v_3897,Globex,Premium,Singapore,2022-04-11 00:00:00.000000
3898,charlie_k_3898,Acme Corp,Enterprise,United States,2023-08-08 00:00:00.000000
3899,charlie_k_3899,Vehement Capital,Premium,Australia,2023-06-13 00:00:00.000000
3900,grace_h_3900,Umbrella Corp,Premium,Singapore,2024-09-13 00:00:00.000000
3901,iris_p_3901,Tyrell Corp,Premium,Brazil,2023-04-06 00:00:00.000000
3902,charlie_k_3902,Cyberdyne Systems,Premium,Germany,2022-07-15 00:00:00.000000
3903,iris_p_3903,Tyrell Corp,Enterprise,Canada,2023-12-12 00:00:00.000000
3904,emma.v_3904,Tyrell Corp,Enterprise,United Kingdom,2023-12-29 07:11:03.040791
3905,frank_g_3905,Stark Industries,Free,United Kingdom,2023-04-21 00:00:00.000000
3906,emma.v_3906,Umbrella Corp,Basic,Japan,2025-09-12 00:00:00.000000
3907,jack_r_3907,Unknowm,Unknown,India,2025-05-30 00:00:00.000000
3908,bob.smith_3908,Acme Corp,Basic,United States,2022-04-26 00:00:00.000000
3909,henry.m_3909,Globex,Basic,Australia,2024-01-07 00:00:00.000000
3910,alice_w_3910,Hooli,Free,Singapore,2023-09-29 00:00:00.000000
3911,david.l_3911,Cyberdyne Systems,Basic,Canada,2023-09-25 00:00:00.000000
3912,iris_p_3912,Wayne Enterprises,Basic,India,2024-06-24 00:00:00.000000
3913,bob.smith_3913,Stark Industries,Premium,Germany,2024-02-13 00:00:00.000000
3914,henry.m_3914,Globex,Basic,Japan,2023-12-29 07:11:03.040791
3915,david.l_3915,Initech,Free,Australia,2023-04-16 00:00:00.000000
3916,henry.m_3916,Tyrell Corp,Premium,Singapore,2022-04-10 00:00:00.000000
3917,bob.smith_3917,Tyrell Corp,Free,United States,2023-04-09 00:00:00.000000
3918,alice_w_3918,Stark Industries,Free,Germany,2024-03-28 00:00:00.000000
3919,emma.v_3919,Acme Corp,Premium,Japan,2025-01-31 00:00:00.000000
3920,jack_r_3920,Stark Industries,Free,India,2024-06-15 00:00:00.000000
3921,charlie_k_3921,Hooli,Enterprise,Singapore,2025-10-09 00:00:00.000000
3922,alice_w_3922,Vehement Capital,Premium,Japan,2024-12-12 00:00:00.000000
3923,frank_g_3923,Initech,Premium,Brazil,2025-08-14 00:00:00.000000
3924,charlie_k_3924,Vehement Capital,Basic,India,2025-11-22 00:00:00.000000
3925,bob.smith_3925,Vehement Capital,Basic,Singapore,2025-01-04 00:00:00.000000
3926,charlie_k_3926,Acme Corp,Enterprise,Japan,2025-11-04 00:00:00.000000
3927,iris_p_3927,Wayne Enterprises,Basic,Germany,2024-10-24 00:00:00.000000
3928,frank_g_3928,Hooli,Premium,Australia,2022-07-13 00:00:00.000000
3929,henry.m_1915,Vehement Capital,Free,Japan,2024-08-12 00:00:00.000000
3930,henry.m_3930,Initech,Premium,Canada,2023-03-22 00:00:00.000000
3931,frank_g_3931,Vehement Capital,Enterprise,Australia,2025-05-29 00:00:00.000000
3932,jack_r_3932,Tyrell Corp,Basic,France,2023-10-19 00:00:00.000000
3933,iris_p_3933,Initech,Free,Australia,2024-01-18 00:00:00.000000
3934,iris_p_3934,Vehement Capital,Free,Singapore,2024-12-06 00:00:00.000000
3935,henry.m_3935,Cyberdyne Systems,Basic,Germany,2025-04-22 00:00:00.000000
3936,jack_r_3936,Stark Industries,Free,India,2024-02-10 00:00:00.000000
3937,jack_r_3937,Umbrella Corp,Unknown,India,2025-09-30 00:00:00.000000
3938,bob.smith_3938,Globex,Enterprise,Unknown,2025-02-27 00:00:00.000000
3939,emma.v_630,Stark Industries,Basic,Singapore,2025-12-14 00:00:00.000000
